celebrity_name,season,week,season_rule,judge_score,fan_vote_estimate,ranking_result,percentage_result,is_lowest_ranking,is_lowest_percentage,method_difference,placement,cumulative_score,avg_score,score_rank_diff,relative_position,season_rule_encoded
Clyde Drexler,4,5,Percentage,13.0,9.043333705770449,9.0,0.2732079764363912,False,False,False,8,78.0,2.6,6.267920235636088,8.0,0
Laila Ali,4,5,Percentage,28.0,0.0,8.5,0.07954545454545454,False,False,False,3,262.33320000000003,8.74444,7.704545454545455,2.0,0
Apolo Anton Ohno,4,5,Percentage,30.0,0.0,7.5,0.08522727272727272,False,False,False,1,268.8332,8.961106666666666,6.6477272727272725,1.0,0
Heather Mills,4,5,Percentage,21.0,1.0147975383200325,9.0,0.08617281599782219,False,False,False,7,133.0,4.433333333333334,8.138271840021778,5.0,0
Billy Ray Cyrus,4,5,Percentage,17.0,5.036238760573392,9.0,0.17987780958359323,False,False,False,5,152.0,5.066666666666667,7.2012219041640675,7.0,0
Joey Fatone,4,5,Percentage,25.0,0.0,9.5,0.07102272727272728,False,False,False,2,267.6665,8.922216666666667,8.789772727272727,3.0,0
John Ratzenberger,4,6,Percentage,19.0,5.0993473957623445,8.0,0.3146650917729993,False,False,False,6,133.5,4.45,4.853349082270007,7.0,0
Ian Ziering,4,6,Percentage,24.0,0.19290446483939466,8.0,0.08037779106855074,False,False,False,4,218.5,7.283333333333333,7.196222089314492,4.0,0
Laila Ali,4,6,Percentage,28.0,0.0,7.5,0.08235294117647059,False,False,False,3,262.33320000000003,8.74444,6.676470588235294,1.5,0
Apolo Anton Ohno,4,6,Percentage,28.0,0.0,7.5,0.08235294117647059,False,False,False,1,268.8332,8.961106666666666,6.676470588235294,1.5,0
Heather Mills,4,6,Percentage,23.0,1.2160130403247729,8.0,0.1293575406965558,False,False,False,7,133.0,4.433333333333334,6.706424593034442,5.0,0
Billy Ray Cyrus,4,6,Percentage,21.0,3.34429987750776,8.0,0.23148192940307066,False,False,False,5,152.0,5.066666666666667,5.685180705969294,6.0,0
Joey Fatone,4,6,Percentage,27.0,0.0,9.0,0.07941176470588235,True,True,False,2,267.6665,8.922216666666667,8.205882352941176,3.0,0
John Ratzenberger,4,7,Percentage,22.5,3.192013354187503,7.0,0.2349091935627035,False,False,False,6,133.5,4.45,4.650908064372965,5.0,0
Ian Ziering,4,7,Percentage,27.0,0.0,8.0,0.08737864077669903,True,True,False,4,218.5,7.283333333333333,7.126213592233009,3.5,0
Laila Ali,4,7,Percentage,29.5,0.0,6.0,0.09546925566343042,False,False,False,3,262.33320000000003,8.74444,5.0453074433656955,1.5,0
Apolo Anton Ohno,4,7,Percentage,27.0,0.0,8.0,0.08737864077669903,False,False,False,1,268.8332,8.961106666666666,7.126213592233009,3.5,0
Billy Ray Cyrus,4,7,Percentage,19.0,6.654187177087268,7.0,0.39939501355703755,False,False,False,5,152.0,5.066666666666667,3.0060498644296247,6.0,0
Joey Fatone,4,7,Percentage,29.5,0.0,6.0,0.09546925566343042,False,False,False,2,267.6665,8.922216666666667,5.0453074433656955,1.5,0
Ian Ziering,4,8,Percentage,23.5,1.6574978615761193,6.0,0.19918981639883657,False,False,False,4,218.5,7.283333333333333,4.008101836011634,4.0,0
Laila Ali,4,8,Percentage,26.5,0.0,7.0,0.10557768924302789,True,True,False,3,262.33320000000003,8.74444,5.944223107569721,3.0,0
Apolo Anton Ohno,4,8,Percentage,29.0,0.0,5.0,0.11553784860557768,False,False,False,1,268.8332,8.961106666666666,3.8446215139442232,1.0,0
Billy Ray Cyrus,4,8,Percentage,19.0,6.193156066008454,6.0,0.47013289276451004,False,False,False,5,152.0,5.066666666666667,1.2986710723548995,5.0,0
Joey Fatone,4,8,Percentage,27.5,0.0,6.0,0.10956175298804781,False,False,False,2,267.6665,8.922216666666667,4.904382470119522,2.0,0
Ian Ziering,4,9,Percentage,29.0,0.7990989529783643,5.0,0.48785731622673767,True,False,True,4,218.5,7.283333333333333,0.1214268377326233,4.0,0
Laila Ali,4,9,Percentage,30.0,0.0,5.0,0.12658227848101267,False,True,True,3,262.33320000000003,8.74444,3.7341772151898733,1.5,0
Apolo Anton Ohno,4,9,Percentage,29.5,0.2940762778292002,5.0,0.258978126811237,False,False,True,1,268.8332,8.961106666666666,2.41021873188763,3.0,0
Joey Fatone,4,9,Percentage,30.0,0.0,5.0,0.12658227848101267,False,False,True,2,267.6665,8.922216666666667,3.7341772151898733,1.5,0
Laila Ali,4,10,Percentage,28.333200000000005,0.5249216764050353,4.0,0.5376771502030149,True,False,True,3,262.33320000000003,8.74444,-1.3767715020301488,3.0,0
Apolo Anton Ohno,4,10,Percentage,29.3332,0.0,4.0,0.16988425038426833,False,True,True,1,268.8332,8.961106666666666,2.301157496157317,1.0,0
Joey Fatone,4,10,Percentage,28.6665,0.1776258974185929,4.0,0.29243859941271677,False,False,True,2,267.6665,8.922216666666667,1.0756140058728323,2.0,0
Cameron Mathison,5,1,Percentage,21.0,0.6268452138018783,11.0,0.0644068190960524,False,False,True,5,194.0,6.466666666666667,10.355931809039475,7.0,0
Jane Seymour,5,1,Percentage,24.0,0.0,14.0,0.04669260700389105,False,True,True,6,171.0,5.7,13.53307392996109,3.5,0
Sabrina Bryan,5,1,Percentage,26.0,0.0,11.5,0.05058365758754864,False,False,True,7,162.0,5.4,10.994163424124514,1.0,0
Jennie Garth,5,1,Percentage,21.0,0.5193838825561073,12.0,0.06036946031725475,False,False,True,4,227.5,7.583333333333333,11.396305396827453,7.0,0
Floyd Mayweather Jr. ,5,1,Percentage,18.0,3.4937550891711884,13.0,0.16628102270897394,False,False,True,9,83.0,2.7666666666666666,11.33718977291026,11.0,0
Josie Maran,5,1,Percentage,16.0,5.197793089983557,13.0,0.22641125961755912,False,False,True,12,16.0,0.5333333333333333,10.735887403824409,12.0,0
Albert Reed,5,1,Percentage,21.0,0.49956057867705117,13.0,0.059624692045606976,False,False,True,11,42.0,1.4,12.40375307954393,7.0,0
Helio Castroneves,5,1,Percentage,25.0,0.0,12.5,0.048638132295719845,False,False,True,1,266.4999,8.88333,12.013618677042802,2.0,0
Mel B,5,1,Percentage,24.0,0.0,14.0,0.04669260700389105,False,False,True,2,272.3332,9.077773333333331,13.53307392996109,3.5,0
Wayne Newton,5,1,Percentage,19.0,2.179054091934028,13.0,0.118832784205434,False,False,True,10,52.0,1.7333333333333332,11.81167215794566,10.0,0
Marie Osmond,5,1,Percentage,21.0,0.4075751063134058,14.0,0.05616876655069712,False,False,True,3,242.5,8.083333333333332,13.438312334493029,7.0,0
Mark Cuban,5,1,Percentage,21.0,0.384403237826321,15.0,0.05529819156737112,True,False,True,8,102.0,3.4,14.447018084326288,7.0,0
Cameron Mathison,5,2,Percentage,21.0,0.5960695354617674,12.0,0.06592806269525882,False,False,True,5,194.0,6.466666666666667,11.340719373047412,7.0,0
Jane Seymour,5,2,Percentage,21.0,0.8537555029682625,11.0,0.07535689225394393,False,False,True,6,171.0,5.7,10.24643107746056,7.0,0
Sabrina Bryan,5,2,Percentage,26.0,0.0,11.5,0.0546218487394958,False,False,True,7,162.0,5.4,10.953781512605042,2.0,0
Jennie Garth,5,2,Percentage,21.0,0.594425874152983,13.0,0.06586792049006737,False,False,True,4,227.5,7.583333333333333,12.341320795099326,7.0,0
Floyd Mayweather Jr. ,5,2,Percentage,21.0,0.5728601412110637,14.0,0.06507882195208682,True,False,True,9,83.0,2.7666666666666666,13.349211780479132,7.0,0
Albert Reed,5,2,Percentage,21.0,0.8765432957344864,10.0,0.07619070643517578,False,False,True,11,42.0,1.4,9.238092935648242,7.0,0
Helio Castroneves,5,2,Percentage,27.0,0.0,10.5,0.05672268907563025,False,False,True,1,266.4999,8.88333,9.932773109243698,1.0,0
Mel B,5,2,Percentage,23.0,0.0,13.5,0.04831932773109244,False,True,True,2,272.3332,9.077773333333331,13.016806722689076,4.0,0
Wayne Newton,5,2,Percentage,15.0,6.590250093189983,12.0,0.2726524136201879,False,False,True,10,52.0,1.7333333333333332,9.273475863798122,11.0,0
Marie Osmond,5,2,Percentage,24.0,0.0,12.5,0.05042016806722689,False,False,True,3,242.5,8.083333333333332,11.995798319327731,3.0,0
Mark Cuban,5,2,Percentage,18.0,3.580886393867029,12.0,0.16884114893983404,False,False,True,8,102.0,3.4,10.31158851060166,10.0,0
Cameron Mathison,5,3,Percentage,23.0,0.9547885182770748,11.0,0.08334426411557304,False,False,False,5,194.0,6.466666666666667,10.166557358844269,7.0,0
Jane Seymour,5,3,Percentage,27.0,0.0,9.5,0.056485355648535567,False,False,False,6,171.0,5.7,8.935146443514645,2.0,0
Sabrina Bryan,5,3,Percentage,27.0,0.0,9.5,0.056485355648535567,False,False,False,7,162.0,5.4,8.935146443514645,2.0,0
Jennie Garth,5,3,Percentage,26.0,0.0,12.0,0.05439330543933055,False,False,False,4,227.5,7.583333333333333,11.456066945606695,4.5,0
Floyd Mayweather Jr. ,5,3,Percentage,21.0,2.833849885708089,11.0,0.14848850071842914,False,False,False,9,83.0,2.7666666666666666,9.51511499281571,8.0,0
Helio Castroneves,5,3,Percentage,24.0,0.0,13.5,0.0502092050209205,True,True,False,1,266.4999,8.88333,12.997907949790795,6.0,0
Mel B,5,3,Percentage,27.0,0.0,9.5,0.056485355648535567,False,False,False,2,272.3332,9.077773333333331,8.935146443514645,2.0,0
Wayne Newton,5,3,Percentage,18.0,5.871462566277179,11.0,0.2542856646236334,False,False,False,10,52.0,1.7333333333333332,8.457143353763666,10.0,0
Marie Osmond,5,3,Percentage,26.0,0.0,12.0,0.05439330543933055,False,False,False,3,242.5,8.083333333333332,11.456066945606695,4.5,0
Mark Cuban,5,3,Percentage,20.0,3.891798932187505,11.0,0.1854296876971761,False,False,False,8,102.0,3.4,9.14570312302824,9.0,0
Cameron Mathison,5,4,Percentage,27.0,0.0,10.0,0.057692307692307696,False,False,False,5,194.0,6.466666666666667,9.423076923076923,3.0,0
Jane Seymour,5,4,Percentage,26.0,0.1724277362019646,9.0,0.06710994658936968,False,False,False,6,171.0,5.7,8.328900534106303,6.0,0
Sabrina Bryan,5,4,Percentage,30.0,0.0,8.0,0.0641025641025641,False,False,False,7,162.0,5.4,7.3589743589743595,1.0,0
Jennie Garth,5,4,Percentage,27.0,0.0,10.0,0.057692307692307696,False,False,False,4,227.5,7.583333333333333,9.423076923076923,3.0,0
Floyd Mayweather Jr. ,5,4,Percentage,23.0,3.0109178902598153,10.0,0.25090705419159776,False,False,False,9,83.0,2.7666666666666666,7.490929458084023,8.0,0
Helio Castroneves,5,4,Percentage,27.0,0.0,10.0,0.057692307692307696,False,False,False,1,266.4999,8.88333,9.423076923076923,3.0,0
Mel B,5,4,Percentage,26.0,0.0,13.0,0.05555555555555555,True,True,False,2,272.3332,9.077773333333331,12.444444444444445,6.0,0
Marie Osmond,5,4,Percentage,26.0,0.04032754706183081,10.0,0.058257906455999764,False,False,False,3,242.5,8.083333333333332,9.417420935440003,6.0,0
Mark Cuban,5,4,Percentage,22.0,4.237894281539651,10.0,0.33099005002799003,False,False,False,8,102.0,3.4,6.6900994997201,9.0,0
Cameron Mathison,5,5,Percentage,26.0,0.0,9.5,0.06532663316582915,False,False,False,5,194.0,6.466666666666667,8.846733668341708,3.5,0
Jane Seymour,5,5,Percentage,26.0,0.0,9.5,0.06532663316582915,False,False,False,6,171.0,5.7,8.846733668341708,3.5,0
Sabrina Bryan,5,5,Percentage,28.0,0.0,8.0,0.07035175879396985,False,False,False,7,162.0,5.4,7.296482412060302,2.0,0
Jennie Garth,5,5,Percentage,25.0,0.0,11.0,0.06281407035175879,True,True,False,4,227.5,7.583333333333333,10.371859296482413,5.0,0
Helio Castroneves,5,5,Percentage,23.0,1.7801673891585792,9.0,0.14901246057755435,False,False,False,1,266.4999,8.88333,7.509875394224457,6.0,0
Mel B,5,5,Percentage,29.0,0.0,7.0,0.0728643216080402,False,False,False,2,272.3332,9.077773333333331,6.2713567839195985,1.0,0
Marie Osmond,5,5,Percentage,21.0,4.04672861967381,8.5,0.26013578571030144,False,False,False,3,242.5,8.083333333333332,5.8986421428969855,7.5,0
Mark Cuban,5,5,Percentage,21.0,3.93027774452808,9.5,0.254168336626717,False,False,False,8,102.0,3.4,6.95831663373283,7.5,0
Cameron Mathison,5,6,Percentage,25.0,0.5852969329398673,8.5,0.10597136629577517,False,False,False,5,194.0,6.466666666666667,7.440286337042249,4.5,0
Jane Seymour,5,6,Percentage,22.0,3.815152805153973,8.0,0.2992052826707998,False,False,False,6,171.0,5.7,5.007947173292002,7.0,0
Sabrina Bryan,5,6,Percentage,25.0,0.7683942502248218,7.5,0.11739801322191404,False,False,False,7,162.0,5.4,6.326019867780859,4.5,0
Jennie Garth,5,6,Percentage,27.0,0.0,9.0,0.075,True,True,False,4,227.5,7.583333333333333,8.25,3.0,0
Helio Castroneves,5,6,Percentage,28.0,0.0,8.0,0.07777777777777778,False,False,False,1,266.4999,8.88333,7.222222222222222,2.0,0
Mel B,5,6,Percentage,30.0,0.0,7.0,0.08333333333333333,False,False,False,2,272.3332,9.077773333333331,6.166666666666667,1.0,0
Marie Osmond,5,6,Percentage,23.0,2.8430127912109837,8.0,0.24131422670039987,False,False,False,3,242.5,8.083333333333332,5.586857732996002,6.0,0
Cameron Mathison,5,7,Percentage,25.5,0.46680169910534086,7.0,0.22525815117957376,False,False,False,5,194.0,6.466666666666667,4.7474184882042625,5.0,0
Jane Seymour,5,7,Percentage,25.0,1.1391052306698337,7.0,0.430368557371087,False,False,False,6,171.0,5.7,2.6963144262891303,6.0,0
Jennie Garth,5,7,Percentage,26.5,0.0,7.0,0.08493589743589744,False,False,False,4,227.5,7.583333333333333,6.1506410256410255,2.0,0
Helio Castroneves,5,7,Percentage,26.0,0.0,8.5,0.08333333333333333,True,True,False,1,266.4999,8.88333,7.666666666666667,3.5,0
Mel B,5,7,Percentage,27.0,0.0,6.0,0.08653846153846154,False,False,False,2,272.3332,9.077773333333331,5.134615384615385,1.0,0
Marie Osmond,5,7,Percentage,26.0,0.02026952787053977,6.5,0.08956559914164691,False,False,False,3,242.5,8.083333333333332,5.6043440085835305,3.5,0
Cameron Mathison,5,8,Percentage,25.5,0.6529522955908632,6.0,0.1831780979568963,False,False,False,5,194.0,6.466666666666667,4.168219020431037,3.0,0
Jennie Garth,5,8,Percentage,25.0,1.2390380164701538,6.0,0.2586673977338885,False,False,False,4,227.5,7.583333333333333,3.413326022661115,4.0,0
Helio Castroneves,5,8,Percentage,28.5,0.0,5.5,0.10836501901140684,False,False,False,1,266.4999,8.88333,4.416349809885931,1.0,0
Mel B,5,8,Percentage,28.0,0.0,6.5,0.10646387832699619,True,True,False,2,272.3332,9.077773333333331,5.435361216730038,2.0,0
Marie Osmond,5,8,Percentage,24.5,1.894560826458414,6.0,0.34332560697081216,False,False,False,3,242.5,8.083333333333332,2.5667439302918784,5.0,0
Jennie Garth,5,9,Percentage,29.0,0.10210407446214612,5.0,0.15994430839018395,True,False,True,4,227.5,7.583333333333333,3.400556916098161,3.0,0
Helio Castroneves,5,9,Percentage,30.0,0.0,5.0,0.1282051282051282,False,True,True,1,266.4999,8.88333,3.717948717948718,1.5,0
Mel B,5,9,Percentage,30.0,0.0,5.0,0.1282051282051282,False,False,True,2,272.3332,9.077773333333331,3.717948717948718,1.5,0
Marie Osmond,5,9,Percentage,28.0,1.3155085805960713,5.0,0.5836454351995596,False,False,True,3,242.5,8.083333333333332,-0.836454351995596,4.0,0
Helio Castroneves,5,10,Percentage,27.999900000000004,0.0,4.5,0.17647047701400803,True,True,False,1,266.4999,8.88333,2.73529522985992,2.0,0
Mel B,5,10,Percentage,28.3332,0.0,3.5,0.1785711134444513,False,False,False,2,272.3332,9.077773333333331,1.7142888655554869,1.0,0
Marie Osmond,5,10,Percentage,23.0,3.419733128826775,4.0,0.6449584095415406,False,False,False,3,242.5,8.083333333333332,-2.449584095415406,3.0,0
Cristian de la Fuente,6,1,Percentage,21.0,0.0,15.5,0.043209876543209874,True,True,False,3,247.5,8.25,15.067901234567902,6.5,0
Steve Guttenberg,6,1,Percentage,18.0,2.356411667071942,12.5,0.09797596434538405,False,False,False,10,55.0,1.8333333333333333,11.520240356546159,8.5,0
Priscilla Presley,6,1,Percentage,24.0,0.0,11.5,0.04938271604938271,False,False,False,8,114.0,3.8,11.006172839506172,2.5,0
Marlee Matlin,6,1,Percentage,22.0,0.0,13.5,0.04526748971193416,False,False,False,7,134.0,4.466666666666667,13.047325102880658,4.5,0
Shannon Elizabeth,6,1,Percentage,21.0,0.0,15.5,0.043209876543209874,False,False,False,6,169.5,5.65,15.067901234567902,6.5,0
Marissa Jaret Winokur,6,1,Percentage,18.0,2.2626648956105613,13.5,0.09555158843038275,False,False,False,4,209.0,6.966666666666667,12.544484115696173,8.5,0
Jason Taylor,6,1,Percentage,22.0,0.0,13.5,0.04526748971193416,False,False,False,2,261.5,8.716666666666667,13.047325102880658,4.5,0
Kristi Yamaguchi,6,1,Percentage,27.0,0.0,10.0,0.05555555555555555,False,False,False,1,282.0,9.4,9.444444444444445,1.0,0
Monica Seles,6,1,Percentage,15.0,5.253087982666356,12.5,0.16671378238622683,False,False,False,11,30.0,1.0,10.832862176137732,11.5,0
Penn Jillette,6,1,Percentage,16.0,4.2319560964207055,13.0,0.14236400559940854,False,False,False,12,33.0,1.1,11.576359944005915,10.0,0
Adam Carolla,6,1,Percentage,15.0,5.230086335230966,13.5,0.16611893907398878,False,False,False,9,74.0,2.4666666666666663,11.838810609260111,11.5,0
Mario,6,1,Percentage,24.0,0.0,11.5,0.04938271604938271,False,False,False,5,202.0,6.733333333333334,11.006172839506172,2.5,0
Cristian de la Fuente,6,2,Percentage,20.0,1.4687455744635005,13.0,0.07409378658097747,False,False,False,3,247.5,8.25,12.259062134190225,8.0,0
Steve Guttenberg,6,2,Percentage,16.0,5.517465553190476,13.0,0.163297340481288,False,False,False,10,55.0,1.8333333333333333,11.36702659518712,11.0,0
Priscilla Presley,6,2,Percentage,21.0,0.3646087298181874,13.5,0.04959010428994511,False,False,False,8,114.0,3.8,13.004098957100549,6.5,0
Marlee Matlin,6,2,Percentage,24.0,0.0,14.5,0.04669260700389105,True,True,False,7,134.0,4.466666666666667,14.03307392996109,4.5,0
Shannon Elizabeth,6,2,Percentage,24.0,0.0,14.5,0.04669260700389105,False,False,False,6,169.5,5.65,14.03307392996109,4.5,0
Marissa Jaret Winokur,6,2,Percentage,21.0,0.4076879330005547,12.5,0.0506220513651654,False,False,False,4,209.0,6.966666666666667,11.993779486348346,6.5,0
Jason Taylor,6,2,Percentage,27.0,0.0,11.5,0.05252918287937743,False,False,False,2,261.5,8.716666666666667,10.974708171206226,1.5,0
Kristi Yamaguchi,6,2,Percentage,27.0,0.0,11.5,0.05252918287937743,False,False,False,1,282.0,9.4,10.974708171206226,1.5,0
Monica Seles,6,2,Percentage,15.0,6.4574226685117155,13.0,0.18386815542634813,False,False,False,11,30.0,1.0,11.16131844573652,12.0,0
Penn Jillette,6,2,Percentage,17.0,4.3066826183185105,13.0,0.13623898881934865,False,False,False,12,33.0,1.1,11.637610111806513,10.0,0
Adam Carolla,6,2,Percentage,19.0,2.3501643241792776,13.0,0.09326233568284162,False,False,False,9,74.0,2.4666666666666663,12.067376643171585,9.0,0
Mario,6,2,Percentage,26.0,0.0,13.0,0.05058365758754864,False,False,False,5,202.0,6.733333333333334,12.494163424124514,3.0,0
Cristian de la Fuente,6,3,Percentage,25.0,0.0,11.0,0.05482456140350877,False,False,False,3,247.5,8.25,10.451754385964913,3.0,0
Steve Guttenberg,6,3,Percentage,21.0,1.6181283934617627,12.5,0.1219916751986943,False,False,False,10,55.0,1.8333333333333333,11.280083248013057,7.5,0
Priscilla Presley,6,3,Percentage,26.0,0.0,10.0,0.05701754385964912,False,False,False,8,114.0,3.8,9.429824561403509,2.0,0
Marlee Matlin,6,3,Percentage,21.0,1.8004690851453826,10.5,0.13054895519907422,False,False,False,7,134.0,4.466666666666667,9.194510448009257,7.5,0
Shannon Elizabeth,6,3,Percentage,24.0,0.0,12.0,0.05263157894736842,False,False,False,6,169.5,5.65,11.473684210526315,4.0,0
Marissa Jaret Winokur,6,3,Percentage,19.0,3.6570548512757637,11.0,0.2132928793905582,False,False,False,4,209.0,6.966666666666667,8.867071206094419,10.0,0
Jason Taylor,6,3,Percentage,23.0,0.0,13.0,0.05043859649122807,True,True,False,2,261.5,8.716666666666667,12.49561403508772,5.0,0
Kristi Yamaguchi,6,3,Percentage,27.0,0.0,9.0,0.05921052631578947,False,False,False,1,282.0,9.4,8.407894736842106,1.0,0
Adam Carolla,6,3,Percentage,21.0,1.6538792329492322,11.5,0.12366946824048958,False,False,False,9,74.0,2.4666666666666663,10.263305317595105,7.5,0
Mario,6,3,Percentage,21.0,1.9245951968113666,9.5,0.13637421495363986,False,False,False,5,202.0,6.733333333333334,8.1362578504636,7.5,0
Cristian de la Fuente,6,4,Percentage,26.0,0.0,11.5,0.057777777777777775,True,True,False,3,247.5,8.25,10.922222222222222,4.0,0
Priscilla Presley,6,4,Percentage,22.0,3.031449763639313,10.0,0.17289693526631592,False,False,False,8,114.0,3.8,8.271030647336842,8.0,0
Marlee Matlin,6,4,Percentage,24.0,1.0028089687589083,10.0,0.0943554154397715,False,False,False,7,134.0,4.466666666666667,9.056445845602285,6.0,0
Shannon Elizabeth,6,4,Percentage,28.0,0.0,10.5,0.06222222222222222,False,False,False,6,169.5,5.65,9.877777777777778,3.0,0
Marissa Jaret Winokur,6,4,Percentage,24.0,0.966421055108174,11.0,0.09286688868346436,False,False,False,4,209.0,6.966666666666667,10.071331113165357,6.0,0
Jason Taylor,6,4,Percentage,29.0,0.0,9.0,0.06444444444444444,False,False,False,2,261.5,8.716666666666667,8.355555555555556,1.5,0
Kristi Yamaguchi,6,4,Percentage,29.0,0.0,9.0,0.06444444444444444,False,False,False,1,282.0,9.4,8.355555555555556,1.5,0
Adam Carolla,6,4,Percentage,19.0,6.10099261163197,10.0,0.2917965954499407,False,False,False,9,74.0,2.4666666666666663,7.082034045500594,9.0,0
Mario,6,4,Percentage,24.0,1.121122218611225,9.0,0.09919527627161864,False,False,False,5,202.0,6.733333333333334,8.008047237283813,6.0,0
Cristian de la Fuente,6,5,Percentage,23.0,1.496046252453097,8.5,0.13842341925797882,False,False,True,3,247.5,8.25,7.115765807420212,5.5,0
