celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,season_rule,week1_total_score,week1_avg_score,week1_judge_count,week2_total_score,week2_avg_score,week2_judge_count,week3_total_score,week3_avg_score,week3_judge_count,week4_total_score,week4_avg_score,week4_judge_count,week5_total_score,week5_avg_score,week5_judge_count,week6_total_score,week6_avg_score,week6_judge_count,week7_total_score,week7_avg_score,week7_judge_count,week8_total_score,week8_avg_score,week8_judge_count,week9_total_score,week9_avg_score,week9_judge_count,week10_total_score,week10_avg_score,week10_judge_count,week11_total_score,week11_avg_score,week11_judge_count,cumulative_total_score,overall_avg_score,score_trend,is_winner,eliminated_week,final_rank,industry_encoded,country_encoded,season_rule_encoded,active_weeks
Leeza Gibbons,Tony Dovolani,TV Personality,South Carolina,United States,50,4,Eliminated Week 4,9,5.0,5.0,5.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,6.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,15.0,5.0,3,21.0,7.0,3,24.0,8.0,3,16.0,5.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,76.0,2.533333333333333,0.1999999999999999,False,4.0,,25,22,1,4
Cameron Mathison,Edyta Sliwinska,Actor/Actress,Unknown,Canada,38,5,Eliminated Week 8,5,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,9.0,8.0,8.0,,8.5,8.5,8.5,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,21.0,7.0,3,23.0,7.666666666666667,3,27.0,9.0,3,26.0,8.666666666666666,3,25.0,8.333333333333334,3,25.5,8.5,3,25.5,8.5,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,194.0,6.466666666666667,0.2341269841269841,False,8.0,,0,3,1,8
Jane Seymour,Tony Dovolani,Actor/Actress,Unknown,England,56,5,Eliminated Week 7,6,8.0,8.0,8.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,8.0,9.0,9.0,,8.0,7.0,7.0,,8.0,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,24.0,8.0,3,21.0,7.0,3,27.0,9.0,3,26.0,8.666666666666666,3,26.0,8.666666666666666,3,22.0,7.333333333333333,3,25.0,8.333333333333334,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,171.0,5.7,0.04761904761904764,False,7.0,,0,8,1,7
Sabrina Bryan,Mark Ballas,Actor/Actress,California,United States,23,5,Eliminated Week 6,7,9.0,8.0,9.0,,9.0,8.0,9.0,,9.0,9.0,9.0,,10.0,10.0,10.0,,9.0,9.0,10.0,,9.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,26.0,8.666666666666666,3,26.0,8.666666666666666,3,27.0,9.0,3,30.0,10.0,3,28.0,9.333333333333334,3,25.0,8.333333333333334,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,162.0,5.4,0.03809523809523837,False,6.0,,0,22,1,6
Jennie Garth,Derek Hough,Actor/Actress,Illinois,United States,35,5,Eliminated Week 9,4,7.0,7.0,7.0,,7.0,7.0,7.0,,9.0,8.0,9.0,,8.0,10.0,9.0,,8.0,9.0,8.0,,9.0,9.0,9.0,,8.5,8.5,9.5,,8.5,8.5,8.0,,9.5,10.0,9.5,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,21.0,7.0,3,26.0,8.666666666666666,3,27.0,9.0,3,25.0,8.333333333333334,3,27.0,9.0,3,26.5,8.833333333333334,3,25.0,8.333333333333334,3,29.0,9.666666666666666,3,0.0,0.0,3,0.0,,0,227.5,7.583333333333333,0.25000000000000006,False,9.0,,0,22,1,9
Floyd Mayweather Jr. ,Karina Smirnoff,Athlete,Michigan,United States,30,5,Eliminated Week 4,9,6.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,18.0,6.0,3,21.0,7.0,3,21.0,7.0,3,23.0,7.666666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,83.0,2.7666666666666666,0.5000000000000001,False,4.0,,2,22,1,4
Josie Maran,Alec Mazo,Model,California,United States,29,5,Eliminated Week 1,12,6.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,16.0,5.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,16.0,0.5333333333333333,0.0,False,1.0,,13,22,1,1
Albert Reed,Anna Trebunskaya,Model,Florida,United States,22,5,Eliminated Week 2,11,7.0,7.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,42.0,1.4,0.0,False,2.0,,13,22,1,2
Helio Castroneves,Julianne Hough,Racing Driver,Unknown,Brazil,32,5,1st Place,1,8.0,9.0,8.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,9.0,10.0,9.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,10.0,10.0,10.0,,9.0,9.3333,9.6666,,,,,,Percentage,25.0,8.333333333333334,3,27.0,9.0,3,24.0,8.0,3,27.0,9.0,3,23.0,7.666666666666667,3,28.0,9.333333333333334,3,26.0,8.666666666666666,3,28.5,9.5,3,30.0,10.0,3,27.999900000000004,9.333300000000001,3,0.0,,0,266.4999,8.88333,0.1464628282828283,True,,1.0,19,2,1,10
Mel B,Maksim Chmerkoskiy,Singer/Rapper,Unknown,England,32,5,2nd Place,2,8.0,8.0,8.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,8.0,9.0,9.0,,10.0,9.0,10.0,,10.0,10.0,10.0,,9.0,9.0,9.0,,9.0,9.5,9.5,,10.0,10.0,10.0,,9.3333,9.3333,9.6666,,,,,,Percentage,24.0,8.0,3,23.0,7.666666666666667,3,27.0,9.0,3,26.0,8.666666666666666,3,29.0,9.666666666666666,3,30.0,10.0,3,27.0,9.0,3,28.0,9.333333333333334,3,30.0,10.0,3,28.333199999999998,9.4444,3,0.0,,0,272.3332,9.077773333333333,0.19595717171717178,False,,2.0,21,8,1,10
Wayne Newton,Cheryl Burke,Singer/Rapper,Virginia,United States,65,5,Eliminated Week 3,10,6.0,7.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,19.0,6.333333333333333,3,15.0,5.0,3,18.0,6.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,52.0,1.7333333333333332,-0.16666666666666652,False,3.0,,21,22,1,3
Marie Osmond,Jonathan Roberts,Singer/Rapper,Utah,United States,47,5,3rd Place,3,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,9.0,8.0,,7.0,7.0,7.0,,8.0,8.0,7.0,,9.0,8.5,8.5,,8.0,8.5,8.0,,9.5,9.5,9.0,,8.0,7.5,7.5,,,,,,Percentage,21.0,7.0,3,24.0,8.0,3,26.0,8.666666666666666,3,26.0,8.666666666666666,3,21.0,7.0,3,23.0,7.666666666666667,3,26.0,8.666666666666666,3,24.5,8.166666666666666,3,28.0,9.333333333333334,3,23.0,7.666666666666667,3,0.0,,0,242.5,8.083333333333332,0.08181818181818186,False,,3.0,21,22,1,10
Mark Cuban,Kym Johnson,TV Personality,Pennsylvania,United States,49,5,Eliminated Week 5,8,7.0,7.0,7.0,,6.0,6.0,6.0,,6.0,7.0,7.0,,7.0,8.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,18.0,6.0,3,20.0,6.666666666666667,3,22.0,7.333333333333333,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,102.0,3.4,0.1333333333333333,False,5.0,,25,22,1,5
Cristian de la Fuente,Cheryl Burke,Actor/Actress,Unknown,Chile,34,6,3rd Place,3,7.0,7.0,7.0,,7.0,6.0,7.0,,8.0,8.0,9.0,,9.0,8.0,9.0,,7.0,8.0,8.0,,9.0,9.0,9.0,,7.5,7.5,8.0,,10.0,9.0,9.5,,9.5,9.0,9.5,,9.0,8.0,9.0,,,,,,Percentage,21.0,7.0,3,20.0,6.666666666666667,3,25.0,8.333333333333334,3,26.0,8.666666666666666,3,23.0,7.666666666666667,3,27.0,9.0,3,23.0,7.666666666666667,3,28.5,9.5,3,28.0,9.333333333333334,3,26.0,8.666666666666666,3,0.0,,0,247.5,8.25,0.2292929292929293,False,,3.0,0,4,1,10
Steve Guttenberg,Anna Trebunskaya,Actor/Actress,New York,United States,49,6,Eliminated Week 3,10,6.0,6.0,6.0,,6.0,5.0,5.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,18.0,6.0,3,16.0,5.333333333333333,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,55.0,1.8333333333333333,0.5,False,3.0,,0,22,1,3
Priscilla Presley,Louis van Amstel,Actor/Actress,New York,United States,62,6,Eliminated Week 5,8,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,9.0,9.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,24.0,8.0,3,21.0,7.0,3,26.0,8.666666666666666,3,22.0,7.333333333333333,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,114.0,3.8,-0.1666666666666667,False,5.0,,0,22,1,5
Marlee Matlin,Fabian Sanchez,Actor/Actress,Illinois,United States,42,6,Eliminated Week 6,7,7.0,7.0,8.0,,8.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,22.0,7.333333333333333,3,24.0,8.0,3,21.0,7.0,3,24.0,8.0,3,22.0,7.333333333333333,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,134.0,4.466666666666667,-0.07619047619047617,False,6.0,,0,22,1,6
Shannon Elizabeth,Derek Hough,Actor/Actress,Texas,United States,34,6,Eliminated Week 7,6,7.0,7.0,7.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,10.0,9.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,8.5,8.5,8.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,24.0,8.0,3,24.0,8.0,3,28.0,9.333333333333334,3,23.0,7.666666666666667,3,24.0,8.0,3,25.5,8.5,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,169.5,5.65,0.1488095238095238,False,7.0,,0,22,1,7
Marissa Jaret Winokur,Tony Dovolani,Actor/Actress,New York,United States,35,6,Eliminated Week 9,4,6.0,6.0,6.0,,7.0,7.0,7.0,,6.0,7.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,8.0,9.0,,9.0,8.5,8.5,,8.5,8.0,8.5,,8.5,9.0,8.5,,0.0,0.0,0.0,,,,,,Percentage,18.0,6.0,3,21.0,7.0,3,19.0,6.333333333333333,3,24.0,8.0,3,24.0,8.0,3,26.0,8.666666666666666,3,26.0,8.666666666666666,3,25.0,8.333333333333334,3,26.0,8.666666666666666,3,0.0,0.0,3,0.0,,0,209.0,6.966666666666667,0.3333333333333333,False,9.0,,0,22,1,9
Jason Taylor,Edyta Sliwinska,Athlete,Pennsylvania,United States,33,6,2nd Place,2,7.0,8.0,7.0,,9.0,9.0,9.0,,8.0,7.0,8.0,,10.0,9.0,10.0,,9.0,9.0,9.0,,8.0,8.0,8.0,,9.5,8.5,9.5,,9.0,8.0,9.0,,9.0,9.5,9.0,,9.5,9.5,9.5,,,,,,Percentage,22.0,7.333333333333333,3,27.0,9.0,3,23.0,7.666666666666667,3,29.0,9.666666666666666,3,27.0,9.0,3,24.0,8.0,3,27.5,9.166666666666666,3,26.0,8.666666666666666,3,27.5,9.166666666666666,3,28.5,9.5,3,0.0,,0,261.5,8.716666666666667,0.14040404040404036,False,,2.0,2,22,1,10
Kristi Yamaguchi,Mark Ballas,Athlete,California,United States,36,6,1st Place,1,9.0,9.0,9.0,,9.0,9.0,9.0,,9.0,9.0,9.0,,10.0,9.0,10.0,,9.0,10.0,10.0,,10.0,10.0,10.0,,9.5,8.0,9.5,,8.5,9.5,9.5,,9.5,9.0,10.0,,10.0,10.0,10.0,,,,,,Percentage,27.0,9.0,3,27.0,9.0,3,27.0,9.0,3,29.0,9.666666666666666,3,29.0,9.666666666666666,3,30.0,10.0,3,27.0,9.0,3,27.5,9.166666666666666,3,28.5,9.5,3,30.0,10.0,3,0.0,,0,282.0,9.4,0.07070707070707072,True,,1.0,2,22,1,10
Monica Seles,Jonathan Roberts,Athlete,Unknown,Yugoslavia,34,6,Eliminated Week 2,11,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,15.0,5.0,3,15.0,5.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,30.0,1.0,0.0,False,2.0,,2,25,1,2
Penn Jillette,Kym Johnson,Magician,Massachusetts,United States,53,6,Eliminated Week 2,12,5.0,6.0,5.0,,6.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,16.0,5.333333333333333,3,17.0,5.666666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,33.0,1.1,0.3333333333333339,False,2.0,,11,22,1,2
Adam Carolla,Julianne Hough,Radio Personality,California,United States,43,6,Eliminated Week 4,9,5.0,5.0,5.0,,6.0,7.0,6.0,,7.0,7.0,7.0,,6.0,7.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,15.0,5.0,3,19.0,6.333333333333333,3,21.0,7.0,3,19.0,6.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,74.0,2.4666666666666663,0.4666666666666666,False,4.0,,20,22,1,4
Mario,Karina Smirnoff,Singer/Rapper,Maryland,United States,21,6,Eliminated Week 8,5,8.0,8.0,8.0,,9.0,8.0,9.0,,7.0,6.0,8.0,,8.0,7.0,9.0,,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.5,8.5,,9.0,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,24.0,8.0,3,26.0,8.666666666666666,3,21.0,7.0,3,24.0,8.0,3,27.0,9.0,3,28.0,9.333333333333334,3,25.5,8.5,3,26.5,8.833333333333334,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,202.0,6.733333333333334,0.15476190476190488,False,8.0,,21,22,1,8
Ted McGinley,Inna Brayer,Actor/Actress,California,United States,50,7,Eliminated Week 1,12,6.0,6.0,6.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,18.5,6.166666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,18.5,0.6166666666666667,0.0,False,1.0,,0,22,1,1
Cloris Leachman,Corky Ballas,Actor/Actress,Iowa,United States,82,7,Eliminated Week 6,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,5.0,5.0,,8.0,7.0,7.0,,7.0,7.0,7.0,,5.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,16.0,5.333333333333333,3,15.0,5.0,3,16.0,5.333333333333333,3,22.0,7.333333333333333,3,21.0,7.0,3,15.0,5.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,105.0,3.5,0.180952380952381,False,6.0,,0,22,1,6
Susan Lucci,Tony Dovolani,Actor/Actress,New York,United States,61,7,Eliminated Week 7,6,6.0,6.0,6.5,,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,8.0,8.0,,7.0,7.0,8.0,,8.0,8.0,7.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,18.5,6.166666666666667,3,21.0,7.0,3,21.0,7.0,3,24.0,8.0,3,22.0,7.333333333333333,3,23.0,7.666666666666667,3,24.0,8.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,153.5,5.116666666666667,0.25595238095238093,False,7.0,,0,22,1,7
Cody Linley,Julianne Hough,Actor/Actress,Texas,United States,18,7,Eliminated Week 9,4,7.0,6.5,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,8.0,8.0,,10.0,9.0,9.0,,8.0,8.0,7.0,,8.0,7.0,7.0,,8.0,8.0,8.0,,8.0,7.5,7.5,,0.0,0.0,0.0,,,,,,Percentage,20.5,6.833333333333333,3,21.0,7.0,3,21.0,7.0,3,23.0,7.666666666666667,3,28.0,9.333333333333334,3,23.0,7.666666666666667,3,22.0,7.333333333333333,3,24.0,8.0,3,23.0,7.666666666666667,3,0.0,0.0,3,0.0,,0,205.5,6.85,0.1166666666666667,False,9.0,,0,22,1,9
Misty May-Treanor,Maksim Chmerkoskiy,Athlete,California,United States,31,7,Withdrew,10,6.5,7.5,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,21.0,7.0,3,21.0,7.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,42.0,1.4,0.0,False,-1.0,,2,22,1,2
Maurice Greene,Cheryl Burke,Athlete,Kansas,United States,34,7,Eliminated Week 8,5,6.5,6.5,6.5,,7.0,6.0,6.0,,8.0,8.0,8.0,,6.0,7.0,7.0,,9.0,9.0,9.0,,7.0,7.0,7.0,,8.0,9.0,8.0,,8.0,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,19.5,6.5,3,19.0,6.333333333333333,3,24.0,8.0,3,20.0,6.666666666666667,3,27.0,9.0,3,21.0,7.0,3,25.0,8.333333333333334,3,24.0,8.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,179.5,5.983333333333333,0.2361111111111112,False,8.0,,2,22,1,8
Warren Sapp,Kym Johnson,Athlete,Florida,United States,35,7,2nd Place,2,7.0,7.0,7.5,,8.0,8.0,8.0,,9.0,8.0,8.0,,8.0,7.0,7.0,,8.0,8.0,9.0,,8.0,9.0,8.0,,7.0,7.0,7.0,,9.5,8.5,9.0,,8.5,8.0,8.0,,9.0,9.5,9.0,,,,,,Percentage,21.5,7.166666666666667,3,24.0,8.0,3,25.0,8.333333333333334,3,22.0,7.333333333333333,3,25.0,8.333333333333334,3,25.0,8.333333333333334,3,21.0,7.0,3,27.0,9.0,3,24.5,8.166666666666666,3,27.5,9.166666666666666,3,0.0,,0,242.5,8.083333333333334,0.13030303030303023,False,,2.0,2,22,1,10
Jeffrey Ross,Edyta Sliwinska,Comedian,New Jersey,United States,43,7,Eliminated Week 1,13,4.0,4.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,12.0,4.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,12.0,0.4,0.0,False,1.0,,4,22,1,1
Toni Braxton,Alec Mazo,Singer/Rapper,Maryland,United States,40,7,Eliminated Week 5,8,7.5,7.0,8.0,,7.0,8.0,8.0,,8.0,7.0,7.0,,7.0,7.0,8.0,,7.0,7.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,22.5,7.5,3,23.0,7.666666666666667,3,22.0,7.333333333333333,3,22.0,7.333333333333333,3,22.0,7.333333333333333,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,111.5,3.7166666666666672,-0.06666666666666679,False,5.0,,21,22,1,5
Lance Bass,Lacey Schwimmer,Singer/Rapper,Mississippi,United States,29,7,3rd Place,3,7.5,6.0,8.0,,7.0,6.0,7.0,,8.0,7.0,7.0,,9.0,8.0,9.0,,7.0,7.0,7.0,,9.0,9.0,9.0,,9.0,7.0,9.0,,8.5,7.5,9.0,,10.0,9.0,9.5,,9.0,9.0,9.5,,,,,,Percentage,21.5,7.166666666666667,3,20.0,6.666666666666667,3,22.0,7.333333333333333,3,26.0,8.666666666666666,3,21.0,7.0,3,27.0,9.0,3,25.0,8.333333333333334,3,25.0,8.333333333333334,3,28.5,9.5,3,27.5,9.166666666666666,3,0.0,,0,243.5,8.116666666666667,0.26565656565656565,False,,3.0,21,22,1,10
Kim Kardashian,Mark Ballas,TV Personality,California,United States,27,7,Eliminated Week 2,11,6.0,6.5,6.0,,6.0,6.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,18.5,6.166666666666667,3,17.0,5.666666666666667,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,35.5,1.1833333333333333,-0.5,False,2.0,,25,22,1,2
Rocco DiSpirito,Karina Smirnoff,TV Personality,New York,United States,41,7,Eliminated Week 4,9,6.0,5.5,6.0,,5.0,6.0,5.0,,7.0,7.0,6.0,,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,Percentage,17.5,5.833333333333333,3,16.0,5.333333333333333,3,20.0,6.666666666666667,3,18.0,6.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,0.0,,0,71.5,2.3833333333333337,0.1833333333333335,False,4.0,,25,22,1,4
Brooke Burke,Derek Hough,TV Personality,Connecticut,United States,37,7,1st Place,1,8.0,8.0,8.5,,8.0,8.0,8.0,,9.0,10.0,9.0,,9.0,8.0,9.0,,10.0,9.0,10.0,,8.0,10.0,8.0,,10.0,10.0,10.0,,9.5,8.5,9.5,,8.0,8.5,8.0,,10.0,10.0,10.0,,,,,,Percentage,24.5,8.166666666666666,3,24.0,8.0,3,28.0,9.333333333333334,3,26.0,8.666666666666666,3,29.0,9.666666666666666,3,26.0,8.666666666666666,3,30.0,10.0,3,27.5,9.166666666666666,3,24.5,8.166666666666666,3,30.0,10.0,3,0.0,,0,269.5,8.983333333333333,0.12020202020202019,True,,1.0,25,22,1,10
